# orbit data saved at Fri Nov 18 17:20:19 2016
#       zpos [m]                x [mm]                 y [mm]        
  4.41287400000000e+01  -1.60589763172271e+00  -1.02494183314225e+00
  4.42264280000000e+01  -1.54367377415029e+00  -1.07751096502158e+00
  4.45264280000000e+01  -1.33816602786139e+00  -1.22468899631733e+00
  4.46220230000000e+01  -1.27753480704861e+00  -1.28779642914971e+00
  4.46220230000000e+01  -1.27753480704861e+00  -1.28779642914971e+00
  4.46779030000000e+01  -1.24209286323337e+00  -1.32468584121804e+00
  4.47540390000000e+01  -1.19380353191059e+00  -1.37494733508410e+00
  4.50040390000000e+01  -1.33837891906785e+00  -1.20350120218789e+00
  4.50040390000000e+01  -1.33837891906785e+00  -1.20350120218789e+00
  4.50040390000000e+01  -1.33837891906785e+00  -1.20350120218789e+00
  4.52540390000000e+01  -1.38389751946502e+00  -9.83772483725374e-01
  4.53301750000000e+01  -1.30606252168607e+00  -1.01963451367235e+00
  4.54287770000000e+01  -1.20526018834837e+00  -1.06607861208614e+00
  4.57287770000000e+01  -8.88181611867578e-01  -1.19295909813510e+00
  4.58264650000000e+01  -7.88396716489872e-01  -1.25053238376885e+00
  4.61264650000000e+01  -4.75744904675437e-01  -1.41291073620370e+00
  4.62241530000000e+01  -3.75941802258496e-01  -1.48251519444071e+00
  4.65241530000000e+01  -6.72454188767422e-02  -1.68187979349637e+00
  4.66197480000000e+01   3.04999473444967e-02  -1.76238373844851e+00
  4.66197480000000e+01   3.04999473444967e-02  -1.76238373844851e+00
  4.66756280000000e+01   8.76369426313090e-02  -1.80944227125802e+00
  4.67517640000000e+01   1.65485587462317e-01  -1.87355910114322e+00
  4.70017640000000e+01  -1.61626326736223e-01  -2.04392817033639e+00
  4.70017640000000e+01  -1.61626326736223e-01  -2.04392817033639e+00
  4.70017640000000e+01  -1.61626326736223e-01  -2.04392817033639e+00
  4.72517640000000e+01  -5.29341153573257e-01  -2.01333744364066e+00
  4.73279000000000e+01  -4.63526564572827e-01  -2.01787978657084e+00
  4.74265020000000e+01  -3.78291588942108e-01  -2.02376247147158e+00
  4.77265020000000e+01  -1.17109351022080e-01  -2.05082912975831e+00
  4.79018140000000e+01   3.44769793366575e-02  -2.10571702596581e+00
  4.79738140000000e+01   9.67329332122001e-02  -2.12825928506354e+00
  4.80898140000000e+01   1.97034192233907e-01  -2.16457736916543e+00
  4.80898140000000e+01   1.97034192233907e-01  -2.16457736916543e+00
  4.81638140000000e+01   2.61019478161548e-01  -2.18774580212698e+00
  4.81638140000000e+01   2.61019478161548e-01  -2.18774580212698e+00
  4.82548140000000e+01   3.39704086532026e-01  -2.21623671293105e+00
  4.82548140000000e+01   3.39704086532026e-01  -2.21623671293105e+00
  4.83538140000000e+01   4.25306023110897e-01  -2.24723231919042e+00
  4.84258140000000e+01   4.87561976986439e-01  -2.26977457828814e+00
  4.86011260000000e+01   6.39148307345177e-01  -2.32466247449565e+00
  4.89011260000000e+01   8.92892035354995e-01  -2.42887585545553e+00
  4.89967210000000e+01   9.75717404698160e-01  -2.48452217792113e+00
  4.89967210000000e+01   9.75717404698160e-01  -2.48452217792113e+00
  4.90526010000000e+01   1.02413292474519e+00  -2.51705020239289e+00
  4.91287370000000e+01   1.09009863759954e+00  -2.56136934468319e+00
  4.93787370000000e+01   5.02910420258813e-01  -2.85245988765746e+00
  4.93787370000000e+01   5.02910420258813e-01  -2.85245988765746e+00
  4.93787370000000e+01   5.02910420258813e-01  -2.85245988765746e+00
  4.96287370000000e+01  -1.48880580076829e-01  -2.79180745995818e+00
  4.97048730000000e+01  -1.02096663313145e-01  -2.73175354159345e+00
  4.98034750000000e+01  -4.15078779720078e-02  -2.65397907933383e+00
  5.01034750000000e+01   1.42442058319088e-01  -2.40398205894667e+00
  5.02011630000000e+01   2.02528826808914e-01  -2.34243994033148e+00
  5.05011630000000e+01   3.84457749790934e-01  -2.13968597540245e+00
  5.05988510000000e+01   4.44596015419813e-01  -2.09230733753125e+00
  5.08988510000000e+01   6.24559255703798e-01  -1.93275300808090e+00
  5.09944460000000e+01   6.83437867107524e-01  -1.89919287006807e+00
  5.09944460000000e+01   6.83437867107524e-01  -1.89919287006807e+00
  5.10503260000000e+01   7.17855324142308e-01  -1.87957531149119e+00
  5.11264620000000e+01   7.64748801393566e-01  -1.85284656346311e+00
  5.13764620000000e+01   4.54526530674982e-01  -1.87683421707175e+00
  5.13764620000000e+01   4.54526530674982e-01  -1.87683421707175e+00
  5.13764620000000e+01   4.54526530674982e-01  -1.87683421707175e+00
  5.16264620000000e+01   1.69318345414340e-01  -1.75290696040785e+00
  5.17025980000000e+01   2.23676261914523e-01  -1.68202592956902e+00
  5.18012000000000e+01   2.94073961856088e-01  -1.59022952047517e+00
  5.21011999999999e+01   5.04791749729023e-01  -1.29683568900040e+00
  5.21988879999999e+01   5.74571991994720e-01  -1.21703674385521e+00
  5.24988879999999e+01   7.83012992596664e-01  -9.57616431934781e-01
  5.25965759999999e+01   8.52787237049268e-01  -8.87616565146820e-01
  5.28965759999999e+01   1.05891290178765e+00  -6.58088439957578e-01
  5.29921709999999e+01   1.12713389311532e+00  -5.98043041822017e-01
  5.29921709999999e+01   1.12713389311532e+00  -5.98043041822017e-01
  5.30480509999999e+01   1.16701243273968e+00  -5.62943540301905e-01
  5.31241869999999e+01   1.22134658615486e+00  -5.15120783542147e-01
  5.33741869999999e+01   1.22817877054066e+00  -6.76124011362805e-01
  5.33741869999999e+01   1.22817877054066e+00  -6.76124011362805e-01
  5.33741869999999e+01   1.22817877054066e+00  -6.76124011362805e-01
  5.36241869999999e+01   1.15466148297219e+00  -8.20063688207764e-01
  5.37003229999999e+01   1.18506965174882e+00  -7.67153466142991e-01
  5.37989249999999e+01   1.22445057874411e+00  -6.98630642301039e-01
  5.40989249999999e+01   1.33533318239647e+00  -4.89715772808730e-01
  5.42742369999999e+01   1.40493114705804e+00  -3.92715736624880e-01
  5.43462369999999e+01   1.43351477770303e+00  -3.52878174990553e-01
  5.44622369999999e+01   1.47956618263106e+00  -2.88695436801914e-01
  5.44622369999999e+01   1.47956618263106e+00  -2.88695436801914e-01
  5.45362369999999e+01   1.50894380301618e+00  -2.47751276233299e-01
  5.45362369999999e+01   1.50894380301618e+00  -2.47751276233299e-01
  5.46272369999999e+01   1.54507033619248e+00  -1.97401024723247e-01
  5.46272369999999e+01   1.54507033619248e+00  -1.97401024723247e-01
  5.47262369999999e+01   1.58437282832933e+00  -1.42624377476046e-01
  5.47982369999999e+01   1.61295645897432e+00  -1.02786815841719e-01
  5.49735489999999e+01   1.68255442363590e+00  -5.78677965786838e-03
  5.52735489999999e+01   1.78963691617424e+00   1.63964454882773e-01
  5.53691439999999e+01   1.82721291304439e+00   2.06965995087553e-01
  5.53691439999999e+01   1.82721291304439e+00   2.06965995087553e-01
  5.54250239999999e+01   1.84917793951129e+00   2.32102519661464e-01
  5.55011599999999e+01   1.87910509153499e+00   2.66350809478202e-01
  5.57511599999999e+01   1.93901645749675e+00  -1.46867933743338e-01
  5.57511599999999e+01   1.93901645749675e+00  -1.46867933743338e-01
  5.57511599999999e+01   1.93901645749675e+00  -1.46867933743338e-01
  5.60011599999999e+01   1.78108409351723e+00  -5.32668246948367e-01
  5.60772959999999e+01   1.74624342802900e+00  -4.90277658781262e-01
  5.61758979999999e+01   1.70112207546950e+00  -4.35378573270427e-01
  5.64758979999999e+01   1.55036456008468e+00  -2.53848468946213e-01
  5.65735859999999e+01   1.50531276188228e+00  -2.06609201780598e-01
  5.68735859999999e+01   1.35526160081941e+00  -4.69128304721939e-02
  5.69712739999999e+01   1.30987121182021e+00  -6.05952958032274e-03
  5.72712739999999e+01   1.16050755181150e+00   1.34124578943312e-01
  5.73668689999999e+01   1.11577705085038e+00   1.68497324548089e-01
  5.73668689999999e+01   1.11577705085038e+00   1.68497324548089e-01
  5.74227489999999e+01   1.08962986330179e+00   1.88589892406187e-01
  5.74988849999999e+01   1.05400455422521e+00   2.15965836329669e-01
  5.77488849999999e+01   9.53633685801096e-01   7.71773852726834e-02
  5.77488849999999e+01   9.53633685801096e-01   7.71773852726834e-02
  5.77488849999999e+01   9.53633685801096e-01   7.71773852726834e-02
  5.79988849999999e+01   8.01493626354613e-01  -1.67115672999397e-04
  5.80750209999999e+01   7.50393900246377e-01   4.55642583355263e-02
  5.81736229999999e+01   6.84215808493142e-01   1.04789919520625e-01
  5.84736229999999e+01   4.78202576140406e-01   2.99646901630389e-01
  5.85713109999999e+01   4.12440062805798e-01   3.53039123401003e-01
  5.88713109999999e+01   2.07999275499956e-01   5.31794778477420e-01
  5.89689989999999e+01   1.42101048802489e-01   5.80669552556033e-01
  5.92689989999999e+01  -6.06435256256609e-02   7.45663539656506e-01
  5.93645939999999e+01  -1.25193276393562e-01   7.89745377203441e-01
  5.93645939999999e+01  -1.25193276393562e-01   7.89745377203441e-01
  5.94204739999999e+01  -1.62925794547339e-01   8.15513388941740e-01
  5.94966099999999e+01  -2.14336012910904e-01   8.50622074369570e-01
  5.97466099999999e+01  -1.18753314437186e-01   1.00109925105755e+00
  5.97466099999999e+01  -1.18753314437186e-01   1.00109925105755e+00
  5.97466099999999e+01  -1.18753314437186e-01   1.00109925105755e+00
  5.99966099999999e+01   3.91826952108234e-02   1.08303950552327e+00
  6.00727459999999e+01   6.32472404477126e-03   1.09776298477642e+00
  6.01713479999999e+01  -3.62288862435953e-02   1.11683102750678e+00
  6.04713479999999e+01  -1.65073620370239e-01   1.18387057802935e+00
  6.06466599999999e+01  -2.40704418840255e-01   1.21054782402718e+00
  6.07186599999999e+01  -2.71765712361755e-01   1.22150407181310e+00
  6.08346599999999e+01  -3.21808907479727e-01   1.23915580435706e+00
  6.08346599999999e+01  -3.21808907479727e-01   1.23915580435706e+00
  6.09086599999999e+01  -3.53733014710157e-01   1.25041639235925e+00
  6.09086599999999e+01  -3.53733014710157e-01   1.25041639235925e+00
  6.09996599999999e+01  -3.92991038466497e-01   1.26426387219978e+00
  6.09996599999999e+01  -3.92991038466497e-01   1.26426387219978e+00
  6.10986599999999e+01  -4.35700317058559e-01   1.27932871290541e+00
  6.11706599999999e+01  -4.66761610580059e-01   1.29028496069132e+00
  6.13459719999999e+01  -5.42392409050075e-01   1.31696220668915e+00
  6.16459719999999e+01  -6.67941985299381e-01   1.37239815285071e+00
  6.17415669999999e+01  -7.08932302019946e-01   1.38390219723711e+00
  6.17415669999999e+01  -7.08932302019946e-01   1.38390219723711e+00
  6.17974469999999e+01  -7.32893167110643e-01   1.39062687949363e+00
  6.18735829999999e+01  -7.65539631401003e-01   1.39978919889739e+00
  6.21235829999999e+01  -4.62741002320597e-01   1.55258137442545e+00
  6.21235829999999e+01  -4.62741002320597e-01   1.55258137442545e+00
  6.21235829999999e+01  -4.62741002320597e-01   1.55258137442545e+00
  6.23735829999999e+01  -1.24783042421877e-01   1.53501945145895e+00
  6.24497189999999e+01  -1.46953768717836e-01   1.49347520367580e+00
  6.25483209999999e+01  -1.75666571521165e-01   1.43967219432524e+00
  6.28483209999999e+01  -2.61430017282879e-01   1.29149731375534e+00
  6.29460089999999e+01  -2.89837187506564e-01   1.23652629814854e+00
  6.32460089999999e+01  -3.74658367119726e-01   1.08302622900853e+00
  6.33436969999999e+01  -4.02984735176379e-01   1.02581851736660e+00
  6.36436969999999e+01  -4.86763574980950e-01   8.65243137530122e-01
  6.37392919999999e+01  -5.14361150536092e-01   8.06508254486562e-01
  6.37392919999999e+01  -5.14361150536092e-01   8.06508254486562e-01
  6.37951719999999e+01  -5.30493296799195e-01   7.72174813778636e-01
  6.38713079999999e+01  -5.52473201736340e-01   7.25395808020966e-01
  6.41213079999999e+01  -4.69257247076632e-01   6.78367268064065e-01
  6.41213079999999e+01  -4.69257247076632e-01   6.78367268064065e-01
  6.41213079999999e+01  -4.69257247076632e-01   6.78367268064065e-01
  6.43713079999999e+01  -4.15388032281132e-01   6.00184332672184e-01
  6.44474439999999e+01  -4.46146767401655e-01   5.44075747602497e-01
  6.45460459999999e+01  -4.85981704886600e-01   4.71410796658905e-01
  6.48460459999999e+01  -6.03289606560008e-01   2.65028637427438e-01
  6.49437339999999e+01  -6.42590030671184e-01   1.88710258894404e-01
  6.52437339999999e+01  -7.58321886312378e-01  -3.11649555490707e-02
  6.53414219999999e+01  -7.97391544213436e-01  -1.12517114409767e-01
  6.56414219999999e+01  -9.11383013788897e-01  -3.48061894328810e-01
  6.57370169999999e+01  -9.49323348318678e-01  -4.33319096930135e-01
  6.57370169999999e+01  -9.49323348318678e-01  -4.33319096930135e-01
  6.57928969999999e+01  -9.71501348146328e-01  -4.83156143651847e-01
  6.58690329999999e+01  -1.00171867446841e+00  -5.51058673880986e-01
  6.61190329999999e+01  -1.22400709577056e+00  -4.57882762462452e-01
  6.61190329999999e+01  -1.22400709577056e+00  -4.57882762462452e-01
  6.61190329999999e+01  -1.22400709577056e+00  -4.57882762462452e-01
  6.63690329999999e+01  -1.37132738003886e+00  -2.67552074353376e-01
  6.64451689999999e+01  -1.37922455978693e+00  -3.06521545405676e-01
  6.65437709999999e+01  -1.38945201746160e+00  -3.56990020039213e-01
  6.68437709999999e+01  -1.41209261300091e+00  -5.07823212932894e-01
  6.70190829999999e+01  -1.42870756101949e+00  -6.16634490620512e-01
  6.70910829999999e+01  -1.43553125966727e+00  -6.61322886129710e-01
  6.72070829999999e+01  -1.44652499637756e+00  -7.33320856672306e-01
  6.72070829999999e+01  -1.44652499637756e+00  -7.33320856672306e-01
  6.72810829999999e+01  -1.45353824220999e+00  -7.79250596501204e-01
  6.72810829999999e+01  -1.45353824220999e+00  -7.79250596501204e-01
  6.73720829999999e+01  -1.46216263911204e+00  -8.35731763047551e-01
  6.73720829999999e+01  -1.46216263911204e+00  -8.35731763047551e-01
  6.74710829999999e+01  -1.47154522475272e+00  -8.97178306872698e-01
  6.75430829999999e+01  -1.47836892340049e+00  -9.41866702381896e-01
  6.77183949999999e+01  -1.49498387141907e+00  -1.05067798006951e+00
  6.80183949999999e+01  -1.51434790228918e+00  -1.23675017271451e+00
  6.81139899999999e+01  -1.52247508067373e+00  -1.30930381949216e+00
  6.81139899999999e+01  -1.52247508067373e+00  -1.30930381949216e+00
  6.81698699999999e+01  -1.52722581793121e+00  -1.35171501026506e+00
  6.82460059999999e+01  -1.53369865493615e+00  -1.40949987820860e+00
  6.84960059999999e+01  -1.84071341305099e+00  -1.14203529381543e+00
  6.84960059999999e+01  -1.84071341305099e+00  -1.14203529381543e+00
  6.84960059999999e+01  -1.84071341305099e+00  -1.14203529381543e+00
  6.87460059999999e+01  -1.98534543093152e+00  -7.62121349042963e-01
  6.88221419999999e+01  -1.94336587509499e+00  -7.86343288761630e-01
  6.89207439999999e+01  -1.88899910819635e+00  -8.17712571363026e-01
  6.92207439999999e+01  -1.71118771470952e+00  -8.99241630183792e-01
  6.93184319999999e+01  -1.65656132254870e+00  -9.37418597508973e-01
  6.96184319999999e+01  -1.47811814584399e+00  -1.04079438194859e+00
  6.97161199999999e+01  -1.42281257678478e+00  -1.08628601209229e+00
  7.00161199999999e+01  -1.24396976365795e+00  -1.21218531098520e+00
  7.01117149999999e+01  -1.18927200084894e+00  -1.26413447310727e+00
  7.01117149999999e+01  -1.18927200084894e+00  -1.26413447310727e+00
  7.01675949999999e+01  -1.15729845635636e+00  -1.29450132471438e+00
  7.02437309999999e+01  -1.11373478807635e+00  -1.33587588831421e+00
  7.04937309999999e+01  -1.23450035283441e+00  -1.20188317921491e+00
  7.04937309999999e+01  -1.23450035283441e+00  -1.20188317921491e+00
  7.04937309999999e+01  -1.23450035283441e+00  -1.20188317921491e+00
  7.07437309999999e+01  -1.28810653083769e+00  -1.02954332620974e+00
  7.08198669999999e+01  -1.22440856999190e+00  -1.05942259019468e+00
  7.09184689999999e+01  -1.14191479128910e+00  -1.09811854463729e+00
  7.12184689999999e+01  -8.84127291336342e-01  -1.20211353117666e+00
  7.13161569999999e+01  -8.01922434056982e-01  -1.24799997235840e+00
  7.16161569999999e+01  -5.44978903851493e-01  -1.37524070783589e+00
  7.17138449999999e+01  -4.62438462547792e-01  -1.42895248404225e+00
  7.20138449999999e+01  -2.06718502671174e-01  -1.58030015133740e+00
  7.21094399999999e+01  -1.25759543396530e-01  -1.64085248828534e+00
  7.21094399999999e+01  -1.25759543396530e-01  -1.64085248828534e+00
  7.21653200000000e+01  -7.84350322372946e-02  -1.67624832058464e+00
  7.22414560000000e+01  -1.39558092305026e-02  -1.72447482537954e+00
  7.24914560000000e+01  -2.50655237553401e-01  -1.82575685515736e+00
  7.24914560000000e+01  -2.50655237553401e-01  -1.82575685515736e+00
  7.24914560000000e+01  -2.50655237553401e-01  -1.82575685515736e+00
  7.27414560000000e+01  -5.07871751494514e-01  -1.80410996171923e+00
  7.28175920000000e+01  -4.49508433961198e-01  -1.81564505538094e+00
  7.29161940000000e+01  -3.73923430343724e-01  -1.83058389253068e+00
  7.32161940000000e+01  -1.42405198728347e-01  -1.87775090252178e+00
  7.33915060000000e+01  -7.61345597708927e-03  -1.93178469592547e+00
  7.34635060000000e+01   4.77450219256815e-02  -1.95397617811189e+00
  7.35795060000000e+01   1.36933680769034e-01  -1.98972912163446e+00
  7.35795060000000e+01   1.36933680769034e-01  -1.98972912163446e+00
  7.36535060000000e+01   1.93829894169104e-01  -2.01253703388162e+00
  7.36535060000000e+01   1.93829894169104e-01  -2.01253703388162e+00
  7.37445060000000e+01   2.63796859296217e-01  -2.04058460164502e+00
  7.37445060000000e+01   2.63796859296217e-01  -2.04058460164502e+00
  7.38435060000000e+01   3.39914766412527e-01  -2.07109788965135e+00
  7.39155060000000e+01   3.95273244315298e-01  -2.09328937183777e+00
  7.40908180000000e+01   5.30064987066556e-01  -2.14732316524147e+00
  7.43908180000000e+01   7.57087237473466e-01  -2.24235903620453e+00
  7.44864130000000e+01   8.30173859897037e-01  -2.28785902665375e+00
  7.44864130000000e+01   8.30173859897037e-01  -2.28785902665375e+00
  7.45422930000000e+01   8.72896601264568e-01  -2.31445601882177e+00
  7.46184290000000e+01   9.31105954105626e-01  -2.35069418266759e+00
  7.48684290000000e+01   4.81606138079939e-01  -2.59126415633235e+00
  7.48684290000000e+01   4.81606138079939e-01  -2.59126415633235e+00
  7.48684290000000e+01   4.81606138079939e-01  -2.59126415633235e+00
  7.51184290000000e+01  -2.75444294639104e-02  -2.59301898068460e+00
  7.51945650000000e+01   1.28529764029650e-02  -2.55797919648133e+00
  7.52931670000000e+01   6.51707369010953e-02  -2.51259996980786e+00
  7.55931670000000e+01   2.23502115421422e-01  -2.36142155890590e+00
  7.56908550000000e+01   2.75318197397789e-01  -2.32645598956150e+00
  7.59908550000000e+01   4.32290060646684e-01  -2.20580076550431e+00
  7.60885430000000e+01   4.83994969485085e-01  -2.18028991603221e+00
  7.63885430000000e+01   6.39352399485445e-01  -2.08853531558653e+00
  7.64841380000000e+01   6.89747194389815e-01  -2.07239609599589e+00
  7.64841380000000e+01   6.89747194389815e-01  -2.07239609599589e+00
  7.65400180000000e+01   7.19205441570694e-01  -2.06296192484964e+00
  7.66161540000000e+01   7.59342039769754e-01  -2.05010795107745e+00
  7.68661540000000e+01   4.59399580881514e-01  -2.10172763391118e+00
  7.68661540000000e+01   4.59399580881514e-01  -2.10172763391118e+00
  7.68661540000000e+01   4.59399580881514e-01  -2.10172763391118e+00
  7.71161540000000e+01   1.64012760905665e-01  -2.03068844401217e+00
  7.71922900000000e+01   2.05513013328434e-01  -1.98099530680159e+00
  7.72908920000000e+01   2.59259045289529e-01  -1.91663885630198e+00
  7.75908920000000e+01   4.20745042567066e-01  -1.70729718141277e+00
  7.76885800000000e+01   4.73880593120301e-01  -1.65175526734655e+00
  7.79885800000000e+01   6.33730989686931e-01  -1.46751480698187e+00
  7.80862680000000e+01   6.86653159103399e-01  -1.41954875901495e+00
  7.83862680000000e+01   8.44593770366008e-01  -1.25846064049862e+00
  7.84818630000000e+01   8.96073670915801e-01  -1.21838924537816e+00
  7.84818630000000e+01   8.96073670915801e-01  -1.21838924537816e+00
  7.85377430000000e+01   9.26166215951864e-01  -1.19496553535848e+00
  7.86138790000000e+01   9.67167039303075e-01  -1.16305094004606e+00
  7.88638790000000e+01   7.96581258941322e-01  -1.25413713805555e+00
  7.88638790000000e+01   7.96581258941322e-01  -1.25413713805555e+00
  7.88638790000000e+01   7.96581258941322e-01  -1.25413713805555e+00
  7.91138790000000e+01   6.02484821741785e-01  -1.25620785991800e+00
  7.91900150000000e+01   6.36471993410819e-01  -1.19770420998389e+00
  7.92886170000000e+01   6.80488005558949e-01  -1.12193746506949e+00
  7.95886170000000e+01   8.10338220343829e-01  -8.89196944753977e-01
  7.97639290000000e+01   8.87579689636231e-01  -7.74110496283500e-01
  7.98359290000000e+01   9.19302479799215e-01  -7.26844910984864e-01
  7.99519290000000e+01   9.70411419506244e-01  -6.50694801337062e-01
  7.99519290000000e+01   9.70411419506244e-01  -6.50694801337062e-01
  8.00259290000000e+01   1.00301539828487e+00  -6.02116283113465e-01
  8.00259290000000e+01   1.00301539828487e+00  -6.02116283113465e-01
  8.01169290000000e+01   1.04310948029641e+00  -5.42377835027689e-01
  8.01169290000000e+01   1.04310948029641e+00  -5.42377835027689e-01
  8.02159290000000e+01   1.08672831677052e+00  -4.77387655242065e-01
  8.12659290000000e+01   1.54935233998069e+00   2.11902130363037e-01
  8.13659290000000e+01   1.59341177076261e+00   2.77548776611142e-01
  8.13659290000000e+01   1.59341177076261e+00   2.77548776611142e-01
  8.13659290000000e+01   1.59341177076261e+00   2.77548776611142e-01
  8.14659290000000e+01   1.63747120154454e+00   3.43195422859247e-01
  8.17159290000000e+01   1.74761977849934e+00   5.07312038479510e-01
  8.19659290000000e+01   2.21037137657995e+00   5.66896161305542e-01
  8.24659290000000e+01   3.89973837341183e+00   4.69490660310883e-01
  8.27159290000000e+01   4.04420815004160e+00   5.00661187445857e-01
  8.39139290000000e+01   1.34117516169061e+00   1.04083913539567e+00
  8.40139290000000e+01   1.11554636466632e+00   1.08592911435642e+00
  8.40139290000000e+01   1.11554636466632e+00   1.08592911435642e+00
  8.40139290000000e+01   1.11554636466632e+00   1.08592911435642e+00
  8.41139290000000e+01   8.89917567642030e-01   1.13101909331717e+00
  8.41829290000000e+01   7.34233697695270e-01   1.16213117880009e+00
  8.42514290000000e+01   5.79677971733631e-01   1.19301781438821e+00
  8.42514290000000e+01   5.79677971733631e-01   1.19301781438821e+00
  8.43199290000000e+01   4.25122245771992e-01   1.22390444997632e+00
  8.43639290000000e+01   3.25845575081305e-01   1.24374404071905e+00
  8.46139290000000e+01  -2.15796733100210e-01   1.16047876228941e+00
  8.51139290000000e+01  -1.31157385941624e+00   6.10787470327263e-01
  8.53639290000000e+01  -1.61735068208021e+00   4.22829190367575e-01
  8.54839290000000e+01  -1.63975406363717e+00   3.69414828567632e-01
  8.55999290000000e+01  -1.66141066580890e+00   3.17780945494354e-01
  8.55999290000000e+01  -1.66141066580890e+00   3.17780945494354e-01
  8.56739290000000e+01  -1.67522608443570e+00   2.84842089051055e-01
  8.56739290000000e+01  -1.67522608443570e+00   2.84842089051055e-01
  8.57649290000000e+01  -1.69221531544973e+00   2.44336198019432e-01
  8.57649290000000e+01  -1.69221531544973e+00   2.44336198019432e-01
  8.58639290000000e+01  -1.71069810523422e+00   2.00269349534479e-01
  8.59359290000000e+01  -1.72414013416840e+00   1.68220732454513e-01
  8.59880260000000e+01  -1.73386637557651e+00   1.45031332398750e-01
  8.63116700000000e+01  -1.79428904241502e+00   9.71018145576715e-04
  8.64111870000000e+01  -1.81286835343505e+00  -4.33259572147976e-02
  8.67348310000000e+01  -1.87329102027357e+00  -1.87386271467971e-01
  8.67869280000000e+01  -1.88301726168167e+00  -2.10575671523734e-01
  8.68589280000000e+01  -1.89645929061585e+00  -2.42624288603700e-01
  8.69529280000000e+01  -1.91400860616881e+00  -2.84465538680322e-01
  8.69529280000000e+01  -1.91400860616881e+00  -2.84465538680322e-01
  8.69529280000000e+01  -1.91400860616881e+00  -2.84465538680322e-01
  8.70439280000000e+01  -1.93099783718284e+00  -3.24971429711945e-01
  8.70439280000000e+01  -1.93099783718284e+00  -3.24971429711945e-01
  8.71429280000000e+01  -1.94948062696733e+00  -3.69038278196898e-01
  8.72489280000000e+01  -1.96927028067598e+00  -4.16220964453515e-01
  8.73489280000000e+01  -1.98793976530678e+00  -4.60732932620134e-01
  8.73489280000000e+01  -1.98793976530678e+00  -4.60732932620134e-01
  8.73489280000000e+01  -1.98793976530678e+00  -4.60732932620134e-01
  8.74489280000000e+01  -2.00660924993758e+00  -5.05244900786753e-01
  8.76989280000000e+01  -2.05328296151459e+00  -6.16524821203301e-01
  8.79489280000000e+01  -2.38428474163060e+00  -6.41352009378643e-01
  8.88351400000000e+01  -4.61774885933401e+00  -4.19096708974833e-01
  8.90851400000000e+01  -4.61352348129213e+00  -4.10787048603033e-01
  8.99551400000000e+01  -2.39223853922305e+00  -5.69569012326269e-01
  9.00551400000000e+01  -2.13691843093925e+00  -5.87819812754228e-01
  9.00551400000000e+01  -2.13691843093925e+00  -5.87819812754228e-01
  9.00551400000000e+01  -2.13691843093925e+00  -5.87819812754228e-01
  9.01551400000000e+01  -1.88159832265545e+00  -6.06070613182186e-01
  9.02241400000000e+01  -1.70542744793963e+00  -6.18663665477477e-01
  9.02926400000000e+01  -1.53053317376522e+00  -6.31165463770628e-01
  9.02926400000000e+01  -1.53053317376522e+00  -6.31165463770628e-01
  9.03611400000000e+01  -1.35563889959082e+00  -6.43667262063780e-01
  9.04051400000000e+01  -1.24329805194595e+00  -6.51697614252081e-01
  9.06551400000000e+01  -7.46312825112145e-01  -6.11796568124942e-01
  9.17413520000000e+01   8.95455238999548e-01  -7.46482377698056e-02
  9.19913520000000e+01   1.13759217345179e+00   4.52267092300516e-02
  9.24513520000000e+01   1.31334800738683e+00   2.68630251167562e-01
  9.25673520000000e+01   1.35766904377045e+00   3.24966796525717e-01
  9.25673520000000e+01   1.35766904377045e+00   3.24966796525717e-01
  9.26413520000000e+01   1.38594280836000e+00   3.60905627185229e-01
  9.26413520000000e+01   1.38594280836000e+00   3.60905627185229e-01
  9.27323520000000e+01   1.42071189724714e+00   4.05100675698954e-01
  9.27323520000000e+01   1.42071189724714e+00   4.05100675698954e-01
  9.28313520000000e+01   1.45853760933316e+00   4.53181003202897e-01
  9.36104610000000e+01   1.75621793981424e+00   8.31562981801575e-01
  9.37104610000000e+01   1.79442572980012e+00   8.80128969179294e-01
  9.37104610000000e+01   1.79442572980012e+00   8.80128969179294e-01
  9.37104610000000e+01   1.79442572980012e+00   8.80128969179294e-01
  9.38104610000000e+01   1.83263351978599e+00   9.28694956557014e-01
  9.40604610000000e+01   1.92815299475069e+00   1.05010992500131e+00
  9.43104610000000e+01   2.25065645700749e+00   1.04936518967209e+00
  9.48104610000000e+01   3.37387388644255e+00   8.03665890944590e-01
  9.50604610000000e+01   3.55211601503257e+00   7.66214570476989e-01
  9.57604610000000e+01   2.95954916256772e+00   8.96537015276823e-01
  9.58178650000000e+01   2.91095529456931e+00   9.07224200450093e-01
  9.60074420000000e+01   2.75047380001255e+00   9.42518683475548e-01
  9.63074420000000e+01   2.49433470448269e+00   9.93982775616579e-01
  9.64051300000000e+01   2.41021410721041e+00   1.00931963652717e+00
  9.67051300000000e+01   2.14998426931343e+00   1.05227193580681e+00
  9.68037320000000e+01   2.06382670198831e+00   1.06502801660691e+00
  9.70017170000000e+01   1.89082913635206e+00   1.09064121570235e+00
  9.71003190000000e+01   1.80467156902694e+00   1.10339729650245e+00
  9.74003190000000e+01   1.54114979005154e+00   1.13840620465255e+00
  9.74980070000000e+01   1.45488427499791e+00   1.14856146642876e+00
