%eval_id interface           X001           X002           X003           X004           X005           X006           X007           X008           X009           X010           X011           X012           X013           X014           X015           X016           X017           X018           X019           X020           X021           X022           X023           X024           X025           X026           X027           X028           X029           X030           X031           X032           X033           X034           X035           X036           X037           X038           X039           X040           X041           X042           X043           X044           X045           X046           X047           X048           X049           X050           X051           X052           X053           X054           X055           X056           X057           X058           X059           X060           Y001           Y002           Y003           Y004           Y005           Y006           Y007           Y008           Y009           Y010           Y011           Y012           Y013           Y014           Y015           Y016           Y017           Y018           Y019           Y020           Y021           Y022           Y023           Y024           Y025           Y026           Y027           Y028           Y029           Y030           Y031           Y032           Y033           Y034           Y035           Y036           Y037           Y038           Y039           Y040           Y041           Y042           Y043           Y044           Y045           Y046           Y047           Y048           Y049           Y050           Y051           Y052           Y053           Y054           Y055           Y056           Y057           Y058           Y059           Y060         obj_fn 
59           NO_ID 5.913546657e-05 -2.53104266e-05 -0.0001335006224 -1.175234615e-05 8.144471911e-05 7.887280068e-05 0.000185613441 3.950730693e-05 -0.0002111062039 3.380033809e-08 -8.819002202e-05 -0.000304199589 -0.0002523340381 -0.0002070027041 -0.0002599934016 -0.0001237162516 -0.0001180222345 -0.0002009057494 -0.0001417057356 -0.0001255646847 -0.0001168797509 -0.0001501149835 -9.787237139e-05 -7.844655807e-05 -7.337582173e-05 -8.812401509e-05 -8.379025414e-05 -5.23705738e-05 -4.750139894e-05 -3.426701876e-05 2.529951048e-05 -1.150725514e-05 -7.758589834e-06 1.016445591e-06 5.05059624e-05 -6.305859235e-06 -5.457080333e-05 3.819584044e-05 -5.076828139e-05 -4.429096045e-05 -2.656422013e-05 3.170446807e-05 -1.2890511e-05 -2.379627614e-06 -2.965821161e-06 1.103901884e-05 -1.138662484e-06 -1.75437085e-06 7.35091989e-05 -0.0001507280454 -0.0001073157216 0.0002315865581 0.001302270281  0.00128023212 0.0004637955627 -0.0001183784879 -0.0002415261172 -1.998219779e-05 0.0001516255092 4.844914812e-05 0.0001418264292 1.974212253e-06 -6.361324785e-06 5.165911395e-05 -2.17560135e-05 -0.0002192139401 0.0001257910111 0.0001176227461 0.0003090280088 0.0003885733139 0.000173769288 2.653564726e-05 6.413139829e-05 -2.399536983e-05 1.856246007e-05 6.825881169e-05 3.202579685e-05 4.207271138e-05 4.093215937e-05 1.550867989e-05 -1.275752465e-05 -4.494119985e-05 5.534794756e-05 4.566117685e-05 -1.880387595e-05 3.381077628e-05 2.513375194e-05 1.596430115e-05 -3.609966358e-05 6.147170186e-06 -2.25023427e-05 -8.364670778e-05 5.350819958e-05 5.848144044e-05 -2.202206839e-05 -8.075796568e-06 3.647255384e-05 1.28525639e-05 -2.006477422e-05   4.874966e-05  -4.697935e-05  -9.586034e-06  -4.458231e-05  -1.596734e-06   2.971442e-05   2.870857e-05   2.998787e-05  -4.895559e-05  -1.490791e-05   1.637175e-05   1.160415e-05  -1.311704e-05  -2.642665e-05  -3.146355e-05   2.746281e-05   3.735909e-05   4.493177e-05   4.395392e-05  -2.539858e-05   -3.81702e-05    7.773210797 
60           NO_ID 6.000305547e-05 -2.698170477e-05 -0.0001336858457 -1.12048136e-05 8.119880288e-05 7.923259162e-05 0.0001850023646 4.122683727e-05 -0.000212163773 -3.288692438e-07 -8.784471171e-05 -0.0003047788912 -0.0002507375038 -0.000206027356 -0.0002600954691 -0.0001211303127 -0.0001149129647 -0.0002010054777 -0.0001417906169 -0.0001238696569 -0.0001181439089 -0.0001529130789 -9.875839451e-05 -7.994862918e-05 -7.670037089e-05 -9.087670847e-05 -8.418021348e-05 -5.180551662e-05 -4.958123883e-05 -3.618394873e-05 2.740518359e-05 -9.620635362e-06 -8.792298099e-06 7.427164944e-07 5.228452041e-05 -4.702779558e-06 -5.444378482e-05 3.837971892e-05 -4.952361862e-05 -4.331284013e-05 -2.577177446e-05 2.99649638e-05 -1.490801842e-05 -8.458333379e-07 -3.322229032e-06 1.046722555e-05 -1.26096802e-06 -2.16061586e-06 7.400351155e-05 -0.000153148234 -0.0001083672772 0.0002364153147 0.001328340165 0.001306711473 0.0004722307999 -0.0001202873619 -0.0002425339369 -1.888040044e-05 0.0001526015015 4.818911607e-05 0.0001438504533 4.474878762e-07 -6.975233841e-06 5.256057869e-05 -2.0414929e-05 -0.0002215111564 0.0001261065157 0.0001207467419 0.0003095384919 0.0003906506047 0.0001750472305 2.61004335e-05 6.336011595e-05 -2.540633554e-05 1.818219579e-05 7.026440034e-05 3.223341868e-05 4.188761593e-05 4.41887512e-05 1.741018177e-05 -1.229142228e-05 -4.256030851e-05 5.699796653e-05 4.504142925e-05 -1.955515633e-05 3.485558612e-05 2.590865427e-05 1.382324675e-05 -3.762855464e-05 7.465750406e-06 -2.100036512e-05 -8.490004355e-05 5.175474489e-05 5.928211518e-05 -2.101142673e-05 -8.16346189e-06 3.663407109e-05 1.365694957e-05 -1.976843145e-05   4.874966e-05  -4.697935e-05  -9.586034e-06  -4.458231e-05  -1.596734e-06   2.971442e-05   2.870857e-05   2.998787e-05  -4.895559e-05  -1.490791e-05   1.637175e-05   1.160415e-05  -1.311704e-05  -2.642665e-05  -3.146355e-05   2.746281e-05   3.735909e-05   4.493177e-05   4.395392e-05  -2.539858e-05   -3.81702e-05    7.723453118 
61           NO_ID 6.000142461e-05 -2.697856318e-05 -0.0001336854976 -1.120584283e-05 8.119926514e-05 7.92319153e-05 0.0001850035133 4.122360498e-05 -0.0002121617851 -3.281875144e-07 -8.78453608e-05 -0.0003047778023 -0.0002507405049 -0.0002060291894 -0.0002600952772 -0.0001211351736 -0.0001149188093 -0.0002010052903 -0.0001417904574 -0.0001238728432 -0.0001181415326 -0.0001529078192 -9.875672901e-05 -7.994580566e-05 -7.669412156e-05 -9.087153408e-05 -8.417948045e-05 -5.180657879e-05 -4.957732925e-05 -3.618034538e-05 2.740122544e-05 -9.624181742e-06 -8.790354983e-06 7.432310377e-07 5.228117716e-05 -4.705792952e-06 -5.444402359e-05 3.837937327e-05 -4.952595828e-05 -4.331467876e-05 -2.577326407e-05 2.996823363e-05 -1.490422601e-05 -8.487164932e-07 -3.321559073e-06 1.046830038e-05 -1.260738116e-06 -2.159852219e-06 7.400258236e-05 -0.0001531436847 -0.0001083653006 0.0002364062378  0.00132829116 0.001306661699 0.0004722149437 -0.0001202837737 -0.0002425320425 -1.888247154e-05 0.0001525996669 4.818960486e-05 0.0001438466486 4.503577418e-07 -6.974079843e-06 5.255888416e-05 -2.04174499e-05 -0.0002215068382 0.0001261059226 0.0001207408696 0.0003095375323 0.0003906466999 0.0001750448283 2.61012516e-05 6.336156577e-05 -2.540368327e-05 1.81829106e-05 7.026063033e-05 3.223302841e-05 4.188796386e-05 4.418262961e-05 1.740660741e-05 -1.229229843e-05 -4.2564784e-05 5.69948649e-05 4.504259423e-05 -1.955374411e-05 3.485362213e-05 2.590719764e-05 1.382727141e-05 -3.76256807e-05  7.4632718e-06 -2.100318847e-05 -8.489768759e-05 5.175804095e-05 5.928061011e-05 -2.101332648e-05 -8.163297101e-06 3.663376748e-05 1.365543752e-05 -1.97689885e-05   4.874966e-05  -4.697935e-05  -9.586034e-06  -4.458231e-05  -1.596734e-06   2.971442e-05   2.870857e-05   2.998787e-05  -4.895559e-05  -1.490791e-05   1.637175e-05   1.160415e-05  -1.311704e-05  -2.642665e-05  -3.146355e-05   2.746281e-05   3.735909e-05   4.493177e-05   4.395392e-05  -2.539858e-05   -3.81702e-05    7.723453019 
62           NO_ID 6.131670143e-05 -2.878820055e-05 -0.0001339453043 -1.002500075e-05 8.003959784e-05 7.915427974e-05  0.00018498379 4.474494012e-05 -0.0002123923093 5.043899983e-07 -8.745033145e-05 -0.0003060317668 -0.0002465712663 -0.0002041474789 -0.0002619972147 -0.0001167791298 -0.0001081907084 -0.0002011644021 -0.000142499218 -0.0001195376624 -0.0001183725782 -0.0001578654974 -0.0001007109932 -8.200058227e-05 -8.236338701e-05 -9.730179122e-05 -8.665822549e-05 -5.035962362e-05 -5.258297739e-05 -4.039809427e-05 3.058778466e-05 -4.792913527e-06 -8.535120277e-06 1.542210777e-07 5.426722587e-05 -1.998597638e-06 -5.336589103e-05 3.820836219e-05 -4.956871497e-05 -4.329154683e-05 -2.481068436e-05 2.83862961e-05 -1.749740461e-05 7.650853733e-07 -3.486718357e-06 1.014000001e-05 -1.070365673e-06 -4.495179137e-06 7.394168244e-05 -0.0001572235593 -0.0001104090974 0.0002450599709 0.001379556896 0.001357628659 0.0004895232506 -0.0001229700701 -0.0002437225211 -1.710834083e-05 0.0001536051754 4.743615603e-05 0.0001474562336 -2.939615188e-06 -7.987655256e-06 5.543220543e-05 -1.818393569e-05 -0.0002259672068 0.0001253164798 0.0001267500879 0.0003113856301 0.0003942687622 0.0001777277905  2.7280523e-05 6.33010144e-05 -2.83834513e-05 1.735765504e-05 7.48179059e-05 3.197156913e-05 3.935323856e-05 4.969742702e-05 2.146817434e-05 -1.173514406e-05 -3.832007204e-05 6.143758091e-05 4.573987444e-05 -2.09950004e-05 3.633151344e-05 2.800365245e-05 1.02654263e-05 -4.193803914e-05  7.9242397e-06 -1.796560699e-05 -8.633034304e-05 4.803623181e-05 5.997016826e-05 -1.801147334e-05 -5.662991953e-06 3.822827813e-05 1.467410396e-05 -1.97922354e-05   4.874966e-05  -4.697935e-05  -9.586034e-06  -4.458231e-05  -1.596734e-06   2.971442e-05   2.870857e-05   2.998787e-05  -4.895559e-05  -1.490791e-05   1.637175e-05   1.160415e-05  -1.311704e-05  -2.642665e-05  -3.146355e-05   2.746281e-05   3.735909e-05   4.493177e-05   4.395392e-05  -2.539858e-05   -3.81702e-05    7.898932676 
63           NO_ID 6.048474878e-05 -2.76435498e-05 -0.0001337809686 -1.077191933e-05 8.077312273e-05 7.92033866e-05 0.0001849962656 4.251758839e-05 -0.0002122464957 -2.224063625e-08 -8.770019955e-05 -0.0003052385961 -0.0002492084367 -0.0002053377181 -0.0002607941813 -0.0001195344602 -0.0001124464372 -0.000201063759 -0.0001420509053 -0.0001222797962 -0.0001182264348 -0.0001547296149 -9.947486159e-05 -8.070087348e-05 -7.877740395e-05 -9.323445773e-05 -8.509034376e-05 -5.127486683e-05 -5.06818134e-05 -3.773023963e-05 2.85721889e-05 -7.848837819e-06 -8.696564002e-06 5.267878169e-07 5.301098957e-05 -3.710981127e-06 -5.404784271e-05 3.831653191e-05 -4.954167007e-05 -4.330617848e-05 -2.541954534e-05 2.938691977e-05 -1.585714017e-05 -2.556934588e-07 -3.38225008e-06 1.034765999e-05 -1.190782041e-06 -3.018013734e-06 7.39802035e-05 -0.0001546429143 -0.0001091163336 0.0002395862212 0.001347129757 0.001325390504 0.0004785752193 -0.0001212709058 -0.0002429695071 -1.823053254e-05 0.0001529691607 4.791273536e-05 0.0001451730611 -7.953540615e-07 -7.346537937e-06 5.361474221e-05 -1.959670145e-05 -0.0002231458878 0.0001258158264 0.0001229490743 0.000310216652 0.0003919776975 0.0001760307352 2.653459792e-05 6.333931499e-05 -2.649865727e-05 1.787965432e-05 7.19352903e-05 3.213695009e-05 4.095652951e-05 4.620914969e-05 1.889910955e-05 -1.208756117e-05 -4.100498164e-05 5.862742772e-05 4.529882347e-05 -2.00833619e-05 3.539670218e-05 2.667758093e-05 1.251840181e-05 -3.921034108e-05 7.632663463e-06 -1.988696979e-05 -8.542414483e-05 5.039038945e-05 5.953400173e-05 -1.991023688e-05 -7.244511111e-06 3.721970158e-05 1.402976641e-05 -1.977753103e-05   4.874966e-05  -4.697935e-05  -9.586034e-06  -4.458231e-05  -1.596734e-06   2.971442e-05   2.870857e-05   2.998787e-05  -4.895559e-05  -1.490791e-05   1.637175e-05   1.160415e-05  -1.311704e-05  -2.642665e-05  -3.146355e-05   2.746281e-05   3.735909e-05   4.493177e-05   4.395392e-05  -2.539858e-05   -3.81702e-05    7.634026792 
64           NO_ID 6.048486023e-05 -2.764370313e-05 -0.0001337809906 -1.077181928e-05 8.077302447e-05 7.920338002e-05 0.0001849962639 4.251788676e-05 -0.0002122465152 -2.217009079e-08 -8.770016607e-05 -0.0003052387023 -0.0002492080834 -0.0002053375587 -0.0002607943425 -0.0001195340911 -0.0001124458671 -0.0002010637725 -0.0001420509654 -0.0001222794289 -0.0001182264544 -0.000154730035 -9.947502718e-05 -8.070104759e-05 -7.877788431e-05 -9.323500258e-05 -8.509055378e-05 -5.127474423e-05 -5.068206807e-05 -3.773059701e-05 2.85724589e-05 -7.848428459e-06 -8.696542376e-06 5.267379092e-07 5.301115785e-05 -3.710751743e-06 -5.404775136e-05 3.831651742e-05 -4.954167369e-05 -4.330617652e-05 -2.541946378e-05 2.938678573e-05 -1.585735989e-05 -2.555567191e-07 -3.382264074e-06 1.034763218e-05 -1.190765911e-06 -3.01821161e-06 7.398019833e-05 -0.00015464326 -0.0001091165068 0.0002395869544 0.001347134101 0.001325394823 0.0004785766859 -0.0001212711334 -0.000242969608 -1.823038222e-05 0.0001529692458 4.791267152e-05 0.000145173367 -7.956412987e-07 -7.346623818e-06 5.361498567e-05 -1.959651221e-05 -0.0002231462657 0.0001258157595 0.0001229495834 0.0003102168086 0.0003919780044 0.0001760309625 2.653469784e-05 6.333930986e-05 -2.649890975e-05 1.787958439e-05 7.193567645e-05 3.213692793e-05 4.095631474e-05 4.620961697e-05 1.88994537e-05 -1.208751396e-05 -4.100462198e-05 5.862780416e-05 4.529888255e-05 -2.008348402e-05 3.53968274e-05 2.667775857e-05 1.251810001e-05 -3.921070647e-05 7.632702522e-06 -1.988671241e-05 -8.542426622e-05 5.039007409e-05 5.953406015e-05 -1.990998253e-05 -7.244299256e-06 3.721983668e-05 1.402985273e-05 -1.9777533e-05   4.874966e-05  -4.697935e-05  -9.586034e-06  -4.458231e-05  -1.596734e-06   2.971442e-05   2.870857e-05   2.998787e-05  -4.895559e-05  -1.490791e-05   1.637175e-05   1.160415e-05  -1.311704e-05  -2.642665e-05  -3.146355e-05   2.746281e-05   3.735909e-05   4.493177e-05   4.395392e-05  -2.539858e-05   -3.81702e-05    7.634026794 
65           NO_ID 6.056121203e-05 -2.774620865e-05 -0.0001332277443 -1.08252252e-05 8.048197728e-05 7.841514807e-05 0.0001848190946 4.423230679e-05 -0.0002122496939 1.515017977e-06 -8.643742527e-05 -0.00030537107 -0.0002465903807 -0.0002029254908 -0.0002607166597 -0.0001185130395 -0.0001098400616 -0.0002004172054 -0.0001428243864 -0.0001217446807 -0.0001184681495 -0.0001553020489 -9.970793388e-05 -8.154763879e-05 -7.936153669e-05 -9.372544882e-05 -8.535693277e-05 -5.082923895e-05 -5.138397183e-05 -3.917190942e-05 2.858049826e-05 -7.223743101e-06 -9.150298868e-06 3.186784428e-08 5.314678236e-05 -3.182196869e-06 -5.345678764e-05 3.871898291e-05 -4.892989838e-05 -4.297893814e-05 -2.499310899e-05 2.849799069e-05 -1.698486504e-05 5.347295105e-07 -3.693482784e-06 1.055677733e-05 -3.596760617e-07 -5.03129659e-06 7.315309957e-05 -0.0001562960582 -0.0001098923989 0.0002434007428 0.001369029787 0.001345938717 0.0004878437146 -0.0001203774143 -0.000242325659 -1.834450365e-05 0.0001518398184 4.718927862e-05 0.0001459504366 -1.716584983e-06 -8.090679425e-06 5.53596635e-05 -1.825721233e-05 -0.0002252837326 0.0001255384963 0.0001247296393 0.0003103859348 0.0003929927371 0.0001760992538 2.649262837e-05 6.441844902e-05 -2.702867246e-05 1.730886682e-05 7.447490572e-05 3.349288317e-05 4.043279412e-05 4.743730326e-05 2.022567134e-05 -1.149803286e-05 -4.032405246e-05 5.861279992e-05 4.48132973e-05 -2.00794043e-05 3.591881377e-05 2.738555935e-05 1.245897196e-05 -3.939572667e-05 8.471206052e-06 -1.851945049e-05 -8.560799395e-05 4.89239315e-05 5.871956879e-05 -1.988942278e-05 -6.82386101e-06 3.798432548e-05 1.474836355e-05 -1.963417217e-05   4.874966e-05  -4.697935e-05  -9.586034e-06  -4.458231e-05  -1.596734e-06   2.971442e-05   2.870857e-05   2.998787e-05  -4.895559e-05  -1.490791e-05   1.637175e-05   1.160415e-05  -1.311704e-05  -2.642665e-05  -3.146355e-05   2.746281e-05   3.735909e-05   4.493177e-05   4.395392e-05  -2.539858e-05   -3.81702e-05    7.443791657 
66           NO_ID 6.086706501e-05 -2.815684405e-05 -0.0001310148469 -1.103844865e-05 7.931739551e-05 7.526219398e-05 0.0001841104105 5.109118036e-05 -0.0002122624867 7.66405243e-06 -8.138632818e-05 -0.0003059009655 -0.0002361181569 -0.0001932765814 -0.0002604065733 -0.0001144273567 -9.941455923e-05 -0.0001978309908 -0.0001459183109 -0.0001196042187 -0.0001194350085 -0.0001575917848 -0.000100640223 -8.493470004e-05 -8.169806764e-05 -9.568941318e-05 -8.64232888e-05 -4.904672743e-05 -5.419260557e-05 -4.493858859e-05 2.861373568e-05 -4.723364229e-06 -1.096523833e-05 -1.947812046e-06 5.36899535e-05 -1.067059834e-06 -5.109256737e-05 4.032878689e-05 -4.648281163e-05 -4.166997679e-05 -2.32873636e-05 2.494227436e-05 -2.149576456e-05 3.696421388e-06 -4.938413604e-06 1.13932467e-05 2.964747856e-06 -1.308442801e-05 6.984468389e-05 -0.0001629086336 -0.00011299666 0.000258658829 0.001456629906 0.001428131566 0.0005249176959 -0.0001168034481 -0.0002397502667 -1.88003881e-05 0.0001473224494 4.429545167e-05 0.0001490599386 -5.401508671e-06 -1.106724538e-05 6.233934867e-05 -1.289925583e-05 -0.0002338351117 0.0001244291761 0.0001318518992 0.0003110630659 0.0003970528954 0.0001763733283 2.632475015e-05 6.873498514e-05 -2.914873323e-05 1.502571681e-05 8.463336739e-05 3.89166155e-05 3.833785253e-05 5.234991751e-05 2.553191846e-05 -9.139919634e-06 -3.760033578e-05 5.85542887e-05 4.287119265e-05 -2.00635739e-05 3.800726016e-05 3.021747302e-05 1.222125252e-05 -4.013726904e-05 1.182537641e-05 -1.30493733e-05 -8.634339041e-05 4.305809969e-05 5.546183705e-05 -1.980616636e-05 -5.14126061e-06 4.104282108e-05 1.76227521e-05 -1.906073676e-05   4.874966e-05  -4.697935e-05  -9.586034e-06  -4.458231e-05  -1.596734e-06   2.971442e-05   2.870857e-05   2.998787e-05  -4.895559e-05  -1.490791e-05   1.637175e-05   1.160415e-05  -1.311704e-05  -2.642665e-05  -3.146355e-05   2.746281e-05   3.735909e-05   4.493177e-05   4.395392e-05  -2.539858e-05   -3.81702e-05    6.800418845 
67           NO_ID 6.173342814e-05 -2.932001522e-05 -0.0001247465649 -1.164242818e-05 7.601858608e-05 6.633109533e-05 0.0001821029826 7.051971458e-05 -0.0002122987236 2.508188715e-05 -6.707852507e-05 -0.0003074019546 -0.0002064543998 -0.0001659449556 -0.0002595282186 -0.0001028541987 -6.988314612e-05 -0.0001905052458 -0.0001546822013 -0.000113541118 -0.0001221737456 -0.0001640777204 -0.0001032810373 -9.452893366e-05 -8.831655554e-05 -0.0001012525641 -8.944386274e-05 -4.399756218e-05 -6.214837793e-05 -6.127335875e-05 2.870788445e-05 2.359241386e-06 -1.61062594e-05 -7.555478973e-06 5.522854712e-05 4.924304758e-06 -4.439564638e-05 4.488873853e-05 -3.955116198e-05 -3.79621959e-05 -1.845564709e-05 1.487030618e-05 -3.427339701e-05 1.26522708e-05 -8.464820785e-06 1.376264067e-05 1.238155415e-05 -3.58958325e-05 6.047322271e-05 -0.0001816395006 -0.0001217898303 0.000301879082 0.001704767141 0.001660952098 0.0006299339359 -0.0001066797853 -0.0002324551769 -2.00917323e-05 0.0001345264914 3.60983599e-05 0.0001578679542 -1.583947129e-05 -1.94987047e-05 8.211009539e-05 2.277761241e-06 -0.0002580578589 0.0001212869012 0.0001520265052 0.0003129811165 0.0004085537523 0.0001771496752 2.584921612e-05 8.096206134e-05 -3.515404486e-05 8.558436519e-06 0.0001134083576 5.427995004e-05 3.240369383e-05 6.626545235e-05 4.056246287e-05 -2.460297525e-06 -2.988510058e-05 5.838854905e-05 3.736996181e-05 -2.00187325e-05 4.392302048e-05 3.823918839e-05 1.154788537e-05 -4.223777156e-05 2.132644284e-05 2.445238282e-06 -8.842648396e-05 2.644246846e-05 4.623394388e-05 -1.957033314e-05 -3.751048985e-07 4.970635538e-05 2.576478236e-05 -1.743641618e-05   4.874966e-05  -4.697935e-05  -9.586034e-06  -4.458231e-05  -1.596734e-06   2.971442e-05   2.870857e-05   2.998787e-05  -4.895559e-05  -1.490791e-05   1.637175e-05   1.160415e-05  -1.311704e-05  -2.642665e-05  -3.146355e-05   2.746281e-05   3.735909e-05   4.493177e-05   4.395392e-05  -2.539858e-05   -3.81702e-05      5.9990759 
68           NO_ID 6.269995471e-05 -2.811634606e-05 -0.0001218254841 -1.28105592e-05 7.290066177e-05 6.369730868e-05 0.0001823757761 7.855707379e-05 -0.0002092198951 3.131573632e-05 -6.215250101e-05 -0.0003068641689 -0.0001984047162 -0.0001595010938 -0.0002608345163 -0.0001007662693 -6.234512229e-05 -0.0001885945327 -0.0001555114884 -0.0001095939027 -0.0001204865832 -0.0001635690189 -0.0001025032706 -9.661502673e-05 -9.021060223e-05 -0.0001038828927 -9.232679098e-05 -4.294878973e-05 -6.360847112e-05 -6.611710964e-05 2.831074019e-05 6.243404533e-06 -1.435341468e-05 -9.009010207e-06 5.362854247e-05 5.827880038e-06 -4.161481073e-05 4.494624693e-05 -4.184266956e-05 -4.013395598e-05 -1.799418206e-05 1.50193033e-05 -3.577793954e-05 1.294961254e-05 -8.427750854e-06 1.517519278e-05 1.477895366e-05 -4.488587142e-05 5.648187562e-05 -0.000184308282 -0.0001247677557 0.0003104945729 0.001781006395 0.001731985798 0.0006577467861 -0.0001063841988 -0.0002292360135 -1.915592932e-05 0.0001305368786 3.343792763e-05 0.0001591351081 -1.904826257e-05 -2.032981168e-05 8.874539249e-05 6.91666742e-06 -0.0002663789079 0.0001177352977 0.0001587412962 0.0003135474339 0.0004128709528 0.0001798842645 2.855807775e-05 8.665595506e-05 -3.53294236e-05 7.251060378e-06 0.0001203455242 5.651302509e-05 2.800521128e-05 6.809048147e-05 4.351993566e-05 -8.254145659e-07 -2.618173972e-05 6.029458729e-05 3.804896968e-05 -1.871150814e-05 4.580944389e-05 4.066765788e-05 1.096414589e-05 -4.501669125e-05 2.112826609e-05 6.718986497e-06 -8.783715148e-05 2.160841292e-05 4.31623083e-05 -1.730265063e-05 5.331179399e-06 5.412121774e-05 2.713748421e-05 -1.801322487e-05   4.874966e-05  -4.697935e-05  -9.586034e-06  -4.458231e-05  -1.596734e-06   2.971442e-05   2.870857e-05   2.998787e-05  -4.895559e-05  -1.490791e-05   1.637175e-05   1.160415e-05  -1.311704e-05  -2.642665e-05  -3.146355e-05   2.746281e-05   3.735909e-05   4.493177e-05   4.395392e-05  -2.539858e-05   -3.81702e-05    7.033671018 
69           NO_ID 6.192459907e-05 -2.908193946e-05 -0.0001241687994 -1.187347479e-05 7.540188655e-05 6.581015421e-05 0.0001821569389 7.210943747e-05 -0.0002116897569 2.631489074e-05 -6.610419843e-05 -0.0003072955851 -0.0002048622393 -0.0001646704133 -0.0002597865934 -0.0001024412236 -6.839218762e-05 -0.0001901273226 -0.0001548462274 -0.0001127603916 -0.0001218400389 -0.0001639771034 -0.0001031272015 -9.494154554e-05 -8.869118224e-05 -0.0001017728212 -9.0014082e-05 -4.37901237e-05 -6.243717224e-05 -6.223141244e-05 2.862933262e-05 3.127496593e-06 -1.575956127e-05 -7.842975377e-06 5.491207949e-05 5.103024443e-06 -4.384562019e-05 4.490011321e-05 -4.000440315e-05 -3.8391752e-05 -1.836437314e-05 1.489977657e-05 -3.457098302e-05 1.271108252e-05 -8.457488661e-06 1.404203174e-05 1.285573986e-05 -3.767398753e-05 5.968376741e-05 -0.0001821673634 -0.0001223788392 0.0003035831546 0.001719846632 0.001675001974 0.0006354350866 -0.0001066213207 -0.0002318184531 -1.990663824e-05 0.0001337373791 3.557214849e-05 0.0001581185867 -1.647414355e-05 -1.966309076e-05 8.342250204e-05 3.19529835e-06 -0.0002597036933 0.0001205844235 0.0001533546351 0.0003130931294 0.0004094076587 0.0001776905543 2.638500645e-05 8.208826622e-05 -3.518873332e-05 8.299848378e-06 0.0001147804716 5.472163373e-05 3.153371052e-05 6.662642795e-05 4.114742642e-05 -2.136931256e-06 -2.915260657e-05 5.876554758e-05 3.750426392e-05 -1.976017438e-05 4.429613936e-05 3.871951949e-05 1.143242655e-05 -4.278741879e-05 2.128724512e-05 3.290550179e-06 -8.830991889e-05 2.548633243e-05 4.562639987e-05 -1.912180438e-05 7.535507365e-07 5.057957848e-05 2.603629139e-05 -1.755050415e-05   4.874966e-05  -4.697935e-05  -9.586034e-06  -4.458231e-05  -1.596734e-06   2.971442e-05   2.870857e-05   2.998787e-05  -4.895559e-05  -1.490791e-05   1.637175e-05   1.160415e-05  -1.311704e-05  -2.642665e-05  -3.146355e-05   2.746281e-05   3.735909e-05   4.493177e-05   4.395392e-05  -2.539858e-05   -3.81702e-05    5.932085179 
